winner,total_rounds,rounds_since_last_stuck,average_rounds_between_stuck,total_stuck_events
Player 2,21.0,3.0,3.0,1.0
Player 1,20.0,0.0,0.0,0.0
Player 1,47.0,1.0,13.8,5.0
Player 1,19.0,0.0,0.0,0.0
Player 2,22.0,3.0,2.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,30.0,15.0,16.0,2.0
Player 2,19.0,0.0,0.0,0.0
Player 1,21.0,3.0,2.0,2.0
Player 2,20.0,0.0,0.0,0.0
Player 1,19.0,5.0,5.0,1.0
Player 1,18.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 2,21.0,15.0,15.0,1.0
Player 1,16.0,0.0,0.0,0.0
Player 1,37.0,5.0,12.333333333333334,3.0
Player 2,29.0,27.0,27.0,1.0
Player 1,37.0,19.0,17.0,2.0
Player 2,19.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,15.0,0.0,0.0,0.0
Player 2,37.0,11.0,13.666666666666666,3.0
Player 1,19.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 2,42.0,1.0,14.333333333333334,3.0
Player 1,28.0,17.0,14.0,2.0
Player 1,38.0,13.0,11.0,4.0
Player 1,16.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,31.0,29.0,29.0,1.0
Player 1,21.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,29.0,21.0,13.0,2.0
Player 2,27.0,15.0,15.0,1.0
Player 2,31.0,1.0,7.5,4.0
Player 2,46.0,7.0,13.5,4.0
Player 1,19.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,27.0,9.0,7.0,2.0
Player 1,34.0,5.0,13.0,3.0
Player 1,22.0,13.0,13.0,1.0
Player 1,23.0,13.0,13.0,1.0
Player 2,18.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,26.0,1.0,5.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,53.0,11.0,15.0,4.0
Player 1,36.0,5.0,13.0,3.0
Player 2,19.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,44.0,17.0,13.5,4.0
Player 2,16.0,0.0,0.0,0.0
Player 1,28.0,23.0,23.0,1.0
Player 2,50.0,27.0,19.0,3.0
Player 1,47.0,9.0,14.2,5.0
Player 2,18.0,0.0,0.0,0.0
Player 2,41.0,11.0,15.666666666666666,3.0
Player 2,21.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,22.0,0.0,0.0,0.0
Player 2,28.0,15.0,15.0,1.0
Player 1,20.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,25.0,17.0,17.0,1.0
Player 2,20.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,31.0,1.0,11.666666666666666,3.0
Player 2,19.0,0.0,0.0,0.0
Player 1,47.0,13.0,15.0,4.0
Player 2,33.0,19.0,8.333333333333334,3.0
Player 1,19.0,0.0,0.0,0.0
Player 1,27.0,1.0,16.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,47.0,17.0,11.4,5.0
Player 2,22.0,3.0,3.0,2.0
Player 1,17.0,0.0,0.0,0.0
Player 2,21.0,9.0,9.0,1.0
Player 2,32.0,25.0,25.0,1.0
Player 1,17.0,0.0,0.0,0.0
Player 1,93.0,25.0,17.88888888888889,9.0
Player 2,28.0,13.0,13.0,1.0
Player 1,25.0,15.0,13.0,2.0
Player 2,15.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,29.0,17.0,17.0,1.0
Player 1,21.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,20.0,7.0,7.0,1.0
Player 2,16.0,0.0,0.0,0.0
Player 1,28.0,7.0,13.0,2.0
Player 2,19.0,0.0,0.0,0.0
Player 1,38.0,3.0,12.333333333333334,3.0
Player 2,20.0,0.0,0.0,0.0
Player 2,23.0,25.0,25.0,1.0
Player 2,27.0,3.0,5.666666666666667,3.0
Player 2,39.0,29.0,12.333333333333334,3.0
Player 1,30.0,15.0,15.0,2.0
Player 1,53.0,19.0,11.8,5.0
Player 1,21.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,32.0,11.0,15.0,3.0
Player 1,16.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,72.0,25.0,13.75,8.0
Player 2,22.0,5.0,5.0,1.0
Player 1,36.0,7.0,13.0,3.0
Player 1,39.0,3.0,10.5,4.0
Player 1,18.0,17.0,17.0,1.0
Player 1,17.0,0.0,0.0,0.0
Player 1,16.0,0.0,0.0,0.0
Player 1,32.0,21.0,10.333333333333334,3.0
Player 2,21.0,0.0,0.0,0.0
Player 2,14.0,0.0,0.0,0.0
Player 2,31.0,7.0,16.0,2.0
Player 1,17.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,62.0,5.0,14.0,6.0
Player 2,27.0,3.0,11.0,2.0
Player 1,35.0,29.0,29.0,1.0
Player 1,18.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,74.0,13.0,17.333333333333332,6.0
Player 2,20.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,18.0,1.0,1.0,1.0
Player 1,18.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,23.0,15.0,15.0,1.0
Player 1,36.0,31.0,16.0,2.0
Player 1,38.0,1.0,11.666666666666666,3.0
Player 2,20.0,1.0,1.0,1.0
Player 2,24.0,5.0,5.0,1.0
Player 2,21.0,0.0,0.0,0.0
Player 1,16.0,0.0,0.0,0.0
Player 2,40.0,9.0,14.333333333333334,3.0
Player 2,19.0,0.0,0.0,0.0
Player 1,22.0,19.0,19.0,1.0
Player 1,31.0,25.0,25.0,1.0
Player 1,21.0,0.0,0.0,0.0
Player 2,31.0,29.0,29.0,1.0
Player 1,21.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,22.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,39.0,9.0,13.0,3.0
Player 1,34.0,19.0,17.0,2.0
Player 2,33.0,7.0,10.333333333333334,3.0
Player 1,21.0,0.0,0.0,0.0
Player 1,70.0,13.0,13.857142857142858,7.0
Player 1,21.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,25.0,17.0,17.0,1.0
Player 2,17.0,0.0,0.0,0.0
Player 2,27.0,19.0,19.0,1.0
Player 1,45.0,3.0,12.6,5.0
Player 1,54.0,25.0,13.0,6.0
Player 1,87.0,23.0,17.0,8.0
Player 1,31.0,25.0,25.0,1.0
Player 2,20.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,16.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,25.0,25.0,25.0,1.0
Player 1,18.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,19.0,9.0,9.0,1.0
Player 2,20.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,28.0,27.0,27.0,1.0
Player 1,45.0,11.0,15.666666666666666,3.0
Player 2,19.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,23.0,9.0,9.0,1.0
Player 2,18.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,30.0,23.0,23.0,1.0
Player 2,19.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,37.0,19.0,14.0,4.0
Player 1,29.0,29.0,29.0,1.0
Player 2,16.0,0.0,0.0,0.0
Player 2,31.0,23.0,23.0,1.0
Player 2,22.0,0.0,0.0,0.0
Player 1,25.0,7.0,5.0,2.0
Player 2,19.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,55.0,27.0,18.5,4.0
Player 2,19.0,0.0,0.0,0.0
Player 1,16.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,62.0,13.0,14.666666666666666,6.0
Player 2,17.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,96.0,5.0,15.0,10.0
Player 2,17.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,46.0,19.0,17.0,3.0
Player 2,18.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,30.0,21.0,13.0,2.0
Player 1,40.0,9.0,11.0,4.0
Player 2,15.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 2,50.0,5.0,9.333333333333334,6.0
Player 1,18.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,22.0,5.0,5.0,1.0
Player 1,20.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,56.0,5.0,14.333333333333334,6.0
Player 2,17.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,20.0,3.0,3.0,1.0
Player 2,38.0,1.0,13.666666666666666,3.0
Player 1,37.0,27.0,17.0,2.0
Player 2,15.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,50.0,9.0,13.333333333333334,6.0
Player 2,18.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,28.0,5.0,7.0,2.0
Player 1,15.0,0.0,0.0,0.0
Player 1,14.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 2,14.0,0.0,0.0,0.0
Player 2,22.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,22.0,9.0,9.0,1.0
Player 2,19.0,0.0,0.0,0.0
Player 1,127.0,11.0,16.076923076923077,13.0
Player 1,16.0,0.0,0.0,0.0
Player 1,14.0,0.0,0.0,0.0
Player 1,48.0,9.0,14.0,4.0
Player 2,22.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,54.0,7.0,16.0,4.0
Player 2,19.0,0.0,0.0,0.0
Player 1,43.0,23.0,15.0,4.0
Player 1,45.0,9.0,13.0,4.0
Player 2,17.0,0.0,0.0,0.0
Player 2,13.0,0.0,0.0,0.0
Player 1,29.0,21.0,21.0,1.0
Player 1,38.0,33.0,17.0,2.0
Player 1,74.0,27.0,18.333333333333332,6.0
Player 1,38.0,25.0,19.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 1,29.0,1.0,11.0,3.0
Player 1,19.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,27.0,17.0,17.0,1.0
Player 2,21.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,25.0,17.0,17.0,1.0
Player 1,66.0,5.0,12.75,8.0
Player 1,19.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 2,43.0,23.0,14.333333333333334,3.0
Player 2,20.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,38.0,13.0,11.0,3.0
Player 1,19.0,0.0,0.0,0.0
Player 1,16.0,0.0,0.0,0.0
Player 1,40.0,3.0,11.5,4.0
Player 1,31.0,3.0,15.0,2.0
Player 2,23.0,13.0,8.0,2.0
Player 1,22.0,1.0,1.0,1.0
Player 1,32.0,13.0,19.0,2.0
Player 1,81.0,7.0,13.444444444444445,9.0
Player 2,17.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,28.0,9.0,11.0,2.0
Player 2,22.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,61.0,7.0,13.571428571428571,7.0
Player 2,56.0,5.0,13.8,5.0
Player 1,21.0,15.0,15.0,1.0
Player 1,19.0,0.0,0.0,0.0
Player 1,32.0,1.0,16.0,2.0
Player 2,16.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,29.0,1.0,9.0,2.0
Player 2,19.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,25.0,3.0,3.0,2.0
Player 1,60.0,5.0,15.8,5.0
Player 2,20.0,0.0,0.0,0.0
Player 1,46.0,17.0,17.5,4.0
Player 1,18.0,0.0,0.0,0.0
Player 1,64.0,11.0,13.285714285714286,7.0
Player 1,16.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,19.0,11.0,11.0,1.0
Player 1,47.0,27.0,20.333333333333332,3.0
Player 2,19.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,46.0,31.0,15.666666666666666,3.0
Player 2,20.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,20.0,11.0,11.0,1.0
Player 1,19.0,0.0,0.0,0.0
Player 1,50.0,21.0,16.5,4.0
Player 1,26.0,9.0,10.0,2.0
Player 2,17.0,0.0,0.0,0.0
Player 1,36.0,13.0,18.0,2.0
Player 2,19.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,28.0,15.0,17.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 1,72.0,13.0,13.0,8.0
Player 1,25.0,17.0,17.0,1.0
Player 1,19.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,62.0,9.0,17.4,5.0
Player 1,29.0,7.0,11.0,3.0
Player 2,20.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,26.0,5.0,7.0,2.0
Player 2,39.0,15.0,15.666666666666666,3.0
Player 2,45.0,1.0,11.5,4.0
Player 2,19.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,27.0,25.0,25.0,1.0
Player 1,82.0,21.0,15.5,8.0
Player 1,18.0,0.0,0.0,0.0
Player 1,44.0,3.0,11.5,4.0
Player 1,16.0,0.0,0.0,0.0
Player 1,25.0,25.0,16.0,2.0
Player 1,20.0,0.0,0.0,0.0
Player 2,38.0,21.0,20.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 2,15.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,34.0,15.0,14.0,2.0
Player 2,20.0,0.0,0.0,0.0
Player 1,32.0,17.0,12.333333333333334,3.0
Player 2,21.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,40.0,15.0,15.666666666666666,3.0
Player 1,19.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,32.0,11.0,10.333333333333334,3.0
Player 2,20.0,0.0,0.0,0.0
Player 2,23.0,19.0,19.0,1.0
Player 1,28.0,9.0,12.0,2.0
Player 2,40.0,1.0,9.0,4.0
Player 1,25.0,9.0,9.0,1.0
Player 1,68.0,11.0,13.571428571428571,7.0
Player 1,49.0,5.0,11.4,5.0
Player 2,25.0,9.0,9.0,1.0
Player 1,28.0,21.0,16.0,2.0
Player 1,19.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,46.0,17.0,16.0,4.0
Player 1,21.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,29.0,15.0,13.0,3.0
Player 2,20.0,0.0,0.0,0.0
Player 1,38.0,23.0,16.0,2.0
Player 1,49.0,3.0,10.6,5.0
Player 1,21.0,0.0,0.0,0.0
Player 2,15.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,53.0,19.0,21.0,3.0
Player 1,19.0,3.0,2.0,2.0
Player 2,18.0,0.0,0.0,0.0
Player 1,29.0,7.0,13.0,3.0
Player 2,17.0,0.0,0.0,0.0
Player 1,14.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,30.0,25.0,25.0,1.0
Player 2,17.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,36.0,33.0,33.0,1.0
Player 2,25.0,9.0,9.0,1.0
Player 2,40.0,1.0,13.666666666666666,3.0
Player 2,20.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,33.0,19.0,16.333333333333332,3.0
Player 1,31.0,7.0,12.0,2.0
Player 1,29.0,5.0,12.0,2.0
Player 2,20.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,16.0,3.0,3.0,1.0
Player 2,21.0,0.0,0.0,0.0
Player 1,39.0,5.0,17.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,18.0,13.0,13.0,1.0
Player 2,20.0,0.0,0.0,0.0
Player 1,38.0,11.0,15.0,4.0
Player 1,19.0,1.0,10.0,2.0
Player 1,57.0,17.0,15.0,5.0
Player 2,21.0,7.0,7.0,1.0
Player 1,18.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,39.0,21.0,17.0,3.0
Player 2,16.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,32.0,7.0,14.0,2.0
Player 2,57.0,25.0,13.8,5.0
Player 1,45.0,9.0,14.0,4.0
Player 1,18.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,52.0,21.0,16.2,5.0
Player 2,44.0,9.0,12.0,4.0
Player 1,15.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,38.0,5.0,10.333333333333334,3.0
Player 2,20.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,24.0,9.0,9.0,1.0
Player 1,18.0,11.0,11.0,1.0
Player 2,19.0,0.0,0.0,0.0
Player 1,41.0,25.0,23.0,2.0
Player 1,20.0,0.0,0.0,0.0
Player 2,22.0,1.0,1.0,1.0
Player 1,22.0,11.0,11.0,1.0
Player 1,31.0,11.0,19.0,2.0
Player 2,20.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,56.0,7.0,14.2,5.0
Player 2,24.0,7.0,7.0,1.0
Player 1,36.0,7.0,12.333333333333334,3.0
Player 1,18.0,0.0,0.0,0.0
Player 2,39.0,21.0,17.0,2.0
Player 2,20.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 2,57.0,23.0,13.4,5.0
Player 1,15.0,0.0,0.0,0.0
Player 1,37.0,11.0,16.0,2.0
Player 1,21.0,0.0,0.0,0.0
Player 2,58.0,9.0,13.8,5.0
Player 1,13.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 2,22.0,3.0,3.0,1.0
Player 1,16.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,15.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,52.0,23.0,19.0,4.0
Player 1,21.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,46.0,21.0,17.0,3.0
Player 1,48.0,15.0,15.0,4.0
Player 1,21.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,34.0,31.0,31.0,1.0
Player 1,43.0,15.0,16.0,4.0
Player 2,21.0,0.0,0.0,0.0
Player 2,105.0,21.0,17.88888888888889,9.0
Player 2,22.0,0.0,0.0,0.0
Player 1,16.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,59.0,23.0,18.2,5.0
Player 1,22.0,1.0,2.0,2.0
Player 2,19.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,29.0,13.0,11.0,2.0
Player 1,20.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 2,65.0,7.0,14.666666666666666,6.0
Player 1,60.0,9.0,15.0,5.0
Player 1,19.0,0.0,0.0,0.0
Player 1,60.0,33.0,15.0,5.0
Player 1,23.0,13.0,13.0,1.0
Player 2,56.0,3.0,13.0,5.0
Player 1,18.0,0.0,0.0,0.0
Player 1,34.0,9.0,13.0,2.0
Player 2,18.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,21.0,19.0,19.0,1.0
Player 1,20.0,19.0,19.0,1.0
Player 1,30.0,23.0,14.0,2.0
Player 2,22.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 2,15.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 2,22.0,0.0,0.0,0.0
Player 1,22.0,11.0,11.0,1.0
Player 1,36.0,21.0,15.0,3.0
Player 2,20.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 1,21.0,7.0,7.0,2.0
Player 2,34.0,9.0,12.333333333333334,3.0
Player 2,21.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,28.0,23.0,23.0,1.0
Player 1,21.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,33.0,29.0,16.0,2.0
Player 1,30.0,19.0,19.0,1.0
Player 1,24.0,3.0,11.0,2.0
Player 1,18.0,0.0,0.0,0.0
Player 1,14.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 2,25.0,7.0,7.0,1.0
Player 1,37.0,21.0,19.0,2.0
Player 1,32.0,9.0,16.0,2.0
Player 2,19.0,0.0,0.0,0.0
Player 1,26.0,5.0,8.0,2.0
Player 2,17.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,29.0,5.0,10.0,2.0
Player 1,15.0,1.0,1.0,1.0
Player 1,53.0,11.0,14.2,5.0
Player 2,22.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,39.0,9.0,15.666666666666666,3.0
Player 1,22.0,9.0,9.0,1.0
Player 1,40.0,25.0,21.0,2.0
Player 2,14.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,29.0,11.0,16.0,2.0
Player 1,17.0,0.0,0.0,0.0
Player 1,38.0,17.0,17.666666666666668,3.0
Player 1,39.0,13.0,12.0,4.0
Player 2,22.0,0.0,0.0,0.0
Player 1,32.0,3.0,14.0,2.0
Player 2,17.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,39.0,27.0,14.333333333333334,3.0
Player 1,21.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,32.0,25.0,25.0,1.0
Player 2,69.0,13.0,16.0,6.0
Player 1,22.0,7.0,7.0,1.0
Player 1,39.0,17.0,17.0,3.0
Player 1,19.0,0.0,0.0,0.0
Player 1,25.0,27.0,27.0,1.0
Player 2,19.0,1.0,1.0,1.0
Player 1,48.0,1.0,19.0,3.0
Player 2,15.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 2,33.0,7.0,15.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,15.0,0.0,0.0,0.0
Player 1,51.0,11.0,14.6,5.0
Player 1,34.0,21.0,16.0,2.0
Player 1,21.0,0.0,0.0,0.0
Player 1,37.0,1.0,10.333333333333334,3.0
Player 2,21.0,0.0,0.0,0.0
Player 1,16.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,39.0,29.0,18.0,2.0
Player 1,35.0,11.0,11.0,3.0
Player 2,19.0,0.0,0.0,0.0
Player 1,37.0,15.0,15.0,3.0
Player 2,17.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,14.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,19.0,5.0,5.0,2.0
